order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202405366373,16-May-2024,19-May-2024,CU0014,PR512,South ,FURNITURE,Tables,6,"$2,927.19",0.3,-118.17
NM202405585259,19-May-2024,22-May-2024,CU0188,PR520,south,Office Supplies,Paper,7,$55.44,0.2,18.97
NM202405814568,01-May-2024,05-May-2024,CU0119,PR517,West,Office Supplies,Binders,1,$88.44,0.0,40.58
NM202405513834,06-May-2024,06-May-2024,CU0073,PR523,west,office supplies,Art,2,$40.82,0.6,
NM202405291973,18-May-2024,22-May-2024,CU0010,PR503,East,TECHNOLOGY,Phones,1,$139.40,0.1,41.31
NM202405442710,20-May-2024,26-May-2024,CU0179,PR512,south,Furniture,Tables,3,"$2,090.85",0.0,568.17
NM202405841154,15-May-2024,16-May-2024,CU0208,PR506,west,Technology,Accessories,4,"$2,615.20",0.0,1302.08
NM202405193069,07-May-2024,09-May-2024,CU0053,PR504,EAST,Technology,Accessories,1,$509.54,0.3,82.95
NM202405177394,31-May-2024,03-Jun-2024,CU0205,PR522,CENTRAL,Office Supplies,Storage,4,$150.08,0.1,62.0
NM202405312549,13-May-2024,14-May-2024,CU0114,PR517,West ,OFFICE SUPPLIES,Binders,2,$159.19,0.1,63.47
NM202405111834,21-May-2024,22-May-2024,CU0076,PR502,central,technology,Phones,1,$317.20,0.0,154.76
NM202405912495,03-May-2024,10-May-2024,CU0202,PR511,CENTRAL,FURNITURE,Chairs,1,$83.17,0.3,20.5
NM202405609679,01-May-2024,03-May-2024,CU0084,PR513, South,Furniture,Tables,7,"$1,600.45",0.1,228.24
NM202405353824,"May 17, 2024","May 19, 2024",CU0107,PR515,SOUTH,Furniture,Bookcases,4,"$2,289.24",0.0,1022.12
NM202405434308,02-May-2024,04-May-2024,CU0070,PR524, Central,Office Supplies,Art,2,$152.12,0.1,20.24
NM202405167872,09-May-2024,14-May-2024,CU0166,PR513,central,Furniture,Tables,2,$457.27,0.1,65.21
NM202405976437,04-May-2024,05-May-2024,CU0146,PR502,EAST,Technology,Phones,4,"$1,078.48",0.15,428.72
NM202405186847,19-May-2024,26-May-2024,CU0165,PR516,WEST,OFFICE SUPPLIES,Binders,5,$48.20,0.0,23.8
NM202405737876,19-May-2024,19-May-2024,CU0111,PR508, East,Technology,Machines,2,$390.06,0.15,153.59
NM202405894353,01-May-2024,06-May-2024,CU0013,PR524,Central ,Office Supplies,Art,7,$236.63,0.6,-224.95
NM202405843631,18-May-2024,19-May-2024,CU0215,PR513,EAST,Furniture,Tables,3,$304.85,0.6,-283.24
NM202405613071,04-May-2024,07-May-2024,CU0194,PR503,West,Technology,Phones,6,$929.34,0.0,340.8
NM202405834110,04-May-2024,05-May-2024,CU0067,PR524,East ,Office Supplies,Art,3,$253.53,0.0,55.71
NM202405287820,11-May-2024,14-May-2024,CU0186,PR504,EAST,Technology,Accessories,3,"$2,183.76",0.0,903.99
NM202405837972,13-May-2024,17-May-2024,CU0015,PR506,East ,technology,Accessories,4,"$2,615.20",0.0,1302.08
NM202405607208,31-May-2024,02-Jun-2024,CU0011,PR505, West,Technology,Accessories,5,$388.48,0.6,-174.12
NM202405937719,23-May-2024,25-May-2024,CU0127,PR506,South,Technology,Accessories,5,"$3,269.00",0.0,1627.6
NM202405613976,05-May-2024,06-May-2024,CU0167,PR523,SOUTH,Office Supplies,Art,5,$255.15,0.0,61.9
NM202405106597,28-May-2024,01-Jun-2024,CU0066,PR519,west,OFFICE SUPPLIES,Paper,5,$56.30,0.0,20.35
NM202405844844,09-May-2024,13-May-2024,CU0101,PR515,South ,Furniture,Bookcases,6,"$3,433.86",0.0,1533.18
NM202405344792,2024-05-21,2024-05-21,CU0119,PR509,West,technology,Machines,3,"$1,788.67",0.1,780.04
NM202405127056,04-May-2024,07-May-2024,CU0070,PR502,Central,TECHNOLOGY,Phones,3,$380.64,0.6,-106.68
NM202405359763,15-May-2024,21-May-2024,CU0078,PR515,south,Furniture,Bookcases,3,$686.77,0.6,-263.57
NM202405771548,"May 15, 2024","May 21, 2024",CU0197,PR512,West ,furniture,Tables,3,"$2,090.85",0.0,568.17
NM202405243228,"May 29, 2024","Jun 03, 2024",CU0016,PR516,East ,office supplies,Binders,2,$19.28,0.0,9.52
NM202405253064,24-May-2024,27-May-2024,CU0100,PR508,Central,Technology,Machines,5,"$1,147.25",,556.05
NM202405315148,14-May-2024,21-May-2024,CU0108,PR524,East,OFFICE SUPPLIES,Art,4,$287.33,0.15,23.57
NM202405120730,01-May-2024,04-May-2024,CU0232,PR513,central,FURNITURE,Tables,7,"$1,600.45",0.1,228.24
NM202405761136,15-May-2024,17-May-2024,CU0088,PR512,Central,Furniture,Tables,2,$557.56,0.6,-457.56
NM202405761993,05-May-2024,06-May-2024,CU0170,PR516,South,OFFICE SUPPLIES,Binders,8,$77.12,0.0,38.08
NM202405822233,21-May-2024,24-May-2024,CU0051,PR502, South,technology,Phones,5,"$1,586.00",0.0,773.8
NM202405354544,"May 19, 2024","May 22, 2024",CU0075,PR512,West ,furniture,Tables,6,"$2,927.19",,-118.17
NM202405104786,13-May-2024,18-May-2024,CU0171,PR517,west,OFFICE SUPPLIES,Binders,1,$35.38,0.6,-12.48
NM202405202051,15-May-2024,19-May-2024,CU0180,PR502,CENTRAL,Technology,Phones,4,"$1,268.80",0.0,619.04
NM202405939324,18-May-2024,24-May-2024,CU0136,PR504,Central,TECHNOLOGY,Accessories,7,"$5,095.44",0.0,2109.31
NM202405681653,05-May-2024,07-May-2024,CU0141,PR518,South ,OFFICE SUPPLIES,Paper,2,$115.01,0.15,47.01
NM202405109998,26-May-2024,28-May-2024,CU0189,PR517,East,Office Supplies,Binders,3,$238.79,0.1,95.21
NM202405714315,29-May-2024,05-Jun-2024,CU0211,PR501,central,technology,Phones,4,"$4,160.24",0.0,1306.6
NM202405225092,21-May-2024,28-May-2024,CU0016,PR511,East,FURNITURE,Chairs,7,$831.67,0.0,392.98
NM202405366529,15-May-2024,20-May-2024,CU0062,PR511,Central ,furniture,Chairs,2,$237.62,0.0,112.28
NM202405642131,31-May-2024,02-Jun-2024,CU0185,PR511,east,furniture,Chairs,3,$356.43,0.0,168.42
NM202405209852,30-May-2024,05-Jun-2024,CU0095,PR506, South,Technology,Accessories,4,"$1,569.12",0.4,256.0
NM202405325553,12-May-2024,16-May-2024,CU0098,PR522,Central,office supplies,Storage,2,$58.37,0.3,14.33
NM202405314912,2024-05-17,2024-05-21,CU0119,PR504,west,technology,Accessories,5,"$3,275.64",0.1,1142.69
NM202405160934,20-May-2024,20-May-2024,CU0167,PR519,south,Office Supplies,Paper,3,$27.02,0.2,5.45
NM202405564842,02-May-2024,04-May-2024,CU0082,PR516,EAST,office supplies,Binders,3,$28.92,0.0,14.28
NM202405928431,23-May-2024,27-May-2024,CU0219,PR520,west,Office Supplies,Paper,8,$79.20,0.0,37.52
NM202405427826,13-May-2024,15-May-2024,CU0240,PR502,EAST,Technology,Phones,6,"$1,903.20",0.0,928.56
NM202405186795,27-May-2024,28-May-2024,CU0177,PR511, West,Furniture,Chairs,5,$504.94,0.15,191.59
NM202405519701,17-May-2024,22-May-2024,CU0192,PR511,central,furniture,Chairs,1,$106.93,0.1,44.26
NM202405206370,28-May-2024,04-Jun-2024,CU0130,PR501,Central ,Technology,Phones,3,"$2,184.13",0.3,43.9
NM202405736210,08-May-2024,11-May-2024,CU0198,PR501,east,Technology,Phones,6,"$5,304.31",0.15,1023.85
NM202405356948,14-May-2024,19-May-2024,CU0219,PR523,west,OFFICE SUPPLIES,Art,7,$357.21,0.0,86.66
NM202405974723,2024-05-07,2024-05-07,CU0099,PR516,East ,Office Supplies,Binders,6,$57.84,0.0,28.56
NM202405575946,"May 20, 2024","May 21, 2024",CU0078,PR507,South ,TECHNOLOGY,Machines,5,$192.10,0.1,92.85
NM202405352163,18-May-2024,21-May-2024,CU0129,PR510,SOUTH,FURNITURE,Chairs,5,$849.24,0.3,15.19
NM202405398087,29-May-2024,01-Jun-2024,CU0080,PR508,SOUTH,Technology,Machines,7,"$1,445.53",0.1,617.85
NM202405486483,29-May-2024,31-May-2024,CU0184,PR506,east,technology,Accessories,8,"$5,230.40",0.0,2604.16
NM202405913982,26-May-2024,30-May-2024,CU0190,PR508,EAST,technology,Machines,2,$458.90,0.0,222.42
NM202405262530,04-May-2024,07-May-2024,CU0195,PR521, South,Office Supplies,Storage,3,$59.76,0.6,-54.18
NM202405589631,13-May-2024,14-May-2024,CU0157,PR522,SOUTH,OFFICE SUPPLIES,Storage,1,$41.69,0.0,19.67
NM202405970970,29-May-2024,01-Jun-2024,CU0170,PR513,south,furniture,Tables,5,"$1,270.20",0.0,290.05
NM202405574445,01-May-2024,01-May-2024,CU0204,PR501,Central ,TECHNOLOGY,Phones,7,"$6,188.36",0.15,1194.49
NM202405801602,29-May-2024,01-Jun-2024,CU0020,PR505,central,TECHNOLOGY,Accessories,8,"$1,553.92",0.0,653.76
NM202405835870,15-May-2024,18-May-2024,CU0094,PR521,East ,office supplies,Storage,6,$253.98,0.15,26.1
NM202405272955,08-May-2024,08-May-2024,CU0173,PR507, West,Technology,Machines,6,$204.91,0.2,85.81
NM202405535372,16-May-2024,19-May-2024,CU0178,PR510,west,Furniture,Chairs,6,"$1,237.46",0.15,236.6
NM202405582655,"May 26, 2024","Jun 01, 2024",CU0041,PR511, South,Furniture,Chairs,7,$706.92,0.15,268.23
NM202405348837,15-May-2024,19-May-2024,CU0190,PR507, East,Technology,Machines,6,$256.14,0.0,137.04
NM202405180085,08-May-2024,15-May-2024,CU0067,PR512,EAST,Furniture,Tables,8,"$4,460.48",0.2,400.0
NM202405357441,03-May-2024,08-May-2024,CU0034,PR506,east,Technology,Accessories,1,$555.73,0.15,227.45
NM202405296841,10-May-2024,11-May-2024,CU0205,PR517,Central,OFFICE SUPPLIES,Binders,6,$530.64,0.0,243.48
NM202405653553,"May 12, 2024","May 16, 2024",CU0104,PR512,East ,Furniture,Tables,7,"$4,878.65",0.0,
NM202405166063,"May 30, 2024","Jun 01, 2024",CU0001,PR519,south,OFFICE SUPPLIES,Paper,3,$33.78,0.0,12.21
NM202405425987,14-May-2024,17-May-2024,CU0070,PR518,Central ,Office Supplies,Paper,4,$230.01,0.15,94.01
NM202405441281,18-May-2024,24-May-2024,CU0219,PR524, West,Office Supplies,Art,3,$253.53,0.0,55.71
NM202405117547,04-May-2024,06-May-2024,CU0131,PR522,central,Office Supplies,Storage,5,$208.45,0.0,98.35
NM202405836156,12-May-2024,12-May-2024,CU0154,PR508,South,Technology,Machines,1,$91.78,0.6,
NM202405147130,14-May-2024,20-May-2024,CU0011,PR518, West,office supplies,Paper,3,$182.66,0.1,80.66
NM202405688624,16-May-2024,19-May-2024,CU0171,PR517,West,Office Supplies,Binders,1,$88.44,0.0,40.58
NM202405891413,02-May-2024,04-May-2024,CU0031,PR506,South ,technology,Accessories,8,"$4,445.84",0.15,1819.6
NM202405488246,"May 29, 2024","Jun 05, 2024",CU0172,PR502,CENTRAL,TECHNOLOGY,Phones,2,$380.64,0.4,55.76
NM202405256834,08-May-2024,13-May-2024,CU0056,PR515,East,Furniture,Bookcases,2,"$1,030.16",0.1,396.6
NM202405137972,"May 22, 2024","May 25, 2024",CU0171,PR522, West,Office Supplies,Storage,4,$141.75,0.15,53.67
NM202405428507,"May 14, 2024","May 16, 2024",CU0129,PR504,South,Technology,Accessories,5,"$3,093.66",0.15,960.71
NM202405363484,23-May-2024,23-May-2024,CU0094,PR509,East,Technology,Machines,7,"$3,709.83",0.2,1356.36
NM202405565853,2024-05-08,2024-05-14,CU0233,PR511, East,furniture,Chairs,5,$534.64,0.1,221.29
NM202405137460,05-May-2024,12-May-2024,CU0114,PR501,west,Technology,Phones,7,"$6,552.38",0.1,1558.51
NM202405215268,23-May-2024,26-May-2024,CU0084,PR517,SOUTH,Office Supplies,Binders,7,$557.17,0.1,222.15
NM202405336216,20-May-2024,22-May-2024,CU0224,PR514,EAST,Furniture,Bookcases,1,$264.97,0.0,104.94
NM202405590621,26-May-2024,02-Jun-2024,CU0081,PR521, East,Office Supplies,Storage,6,$268.92,0.1,41.04
NM202405958746,10-May-2024,12-May-2024,CU0026,PR503,South,TECHNOLOGY,Phones,7,$758.96,0.3,72.33
NM202405966533,02-May-2024,09-May-2024,CU0009,PR501, West,Technology,Phones,1,$936.05,,222.64
NM202405309786,02-May-2024,08-May-2024,CU0019,PR514, East,Furniture,Bookcases,8,"$1,907.78",0.1,627.54
NM202405431547,16-May-2024,17-May-2024,CU0087,PR509,south,Technology,Machines,6,"$2,782.37",0.3,765.11
NM202405367423,18-May-2024,25-May-2024,CU0181,PR513,East ,FURNITURE,Tables,4,$863.74,0.15,79.62
NM202405722210,01-May-2024,06-May-2024,CU0006,PR510,SOUTH,furniture,Chairs,8,"$1,649.95",0.15,315.47
NM202405691427,"May 10, 2024","May 14, 2024",CU0109,PR521,Central ,office supplies,Storage,6,$298.80,0.0,70.92
NM202405765410,25-May-2024,29-May-2024,CU0155,PR508,south,technology,Machines,3,$688.35,0.0,333.63
NM202405244337,25-May-2024,25-May-2024,CU0172,PR505,central,Technology,Accessories,6,"$1,165.44",0.0,490.32
NM202405686091,05-May-2024,06-May-2024,CU0185,PR513,east,Furniture,Tables,1,$228.64,0.1,32.61
NM202405866638,12-May-2024,17-May-2024,CU0101,PR502,South ,TECHNOLOGY,Phones,4,"$1,268.80",0.0,619.04
NM202405243854,12-May-2024,17-May-2024,CU0103,PR512, South,Furniture,Tables,3,"$1,254.51",0.4,-268.17
NM202405508687,29-May-2024,30-May-2024,CU0075,PR506, West,TECHNOLOGY,Accessories,8,"$4,184.32",0.2,1558.08
NM202405432025,27-May-2024,29-May-2024,CU0209,PR521, Central,office supplies,Storage,1,$49.80,0.0,11.82
NM202405949048,25-May-2024,25-May-2024,CU0189,PR510, East,furniture,Chairs,2,$485.28,0.0,151.66
NM202405826969,04-May-2024,10-May-2024,CU0139,PR522,west,Office Supplies,Storage,7,$175.10,0.4,20.96
NM202405508522,07-May-2024,12-May-2024,CU0217,PR506, Central,Technology,Accessories,5,"$1,961.40",0.4,
NM202405256265,17-May-2024,24-May-2024,CU0081,PR509, East,Technology,Machines,2,"$1,324.94",0.0,652.52
NM202405844492,28-May-2024,29-May-2024,CU0061,PR502,west,Technology,Phones,1,$126.88,0.6,-35.56
NM202405477781,30-May-2024,03-Jun-2024,CU0067,PR519,EAST,OFFICE SUPPLIES,Paper,2,$19.14,0.15,4.76
NM202405137832,13-May-2024,20-May-2024,CU0172,PR509,central,Technology,Machines,3,"$1,788.67",0.1,780.04
NM202405216384,15-May-2024,16-May-2024,CU0016,PR511,East,Furniture,Chairs,4,$475.24,0.0,224.56
NM202405687728,29-May-2024,05-Jun-2024,CU0186,PR511, East,Furniture,Chairs,4,$475.24,0.0,
NM202405641856,22-May-2024,28-May-2024,CU0114,PR512, West,furniture,Tables,8,"$2,230.24",0.6,-1830.24
NM202405896910,16-May-2024,21-May-2024,CU0001,PR524,South ,Office Supplies,Art,6,$431.00,0.15,35.36
NM202405880802,27-May-2024,30-May-2024,CU0036,PR504,central,technology,Accessories,6,"$4,367.52",0.0,1807.98
NM202405405643,22-May-2024,25-May-2024,CU0078,PR502,South,technology,Phones,1,$317.20,0.0,154.76
NM202405606501,03-May-2024,03-May-2024,CU0093,PR503,east,Technology,Phones,1,$123.91,0.2,25.82
NM202405376748,08-May-2024,14-May-2024,CU0040,PR502,west,Technology,Phones,5,"$1,268.80",0.2,456.6
NM202405780305,13-May-2024,14-May-2024,CU0091,PR503,WEST,TECHNOLOGY,Phones,3,$464.67,0.0,170.4
NM202405264530,02-May-2024,03-May-2024,CU0188,PR504,SOUTH,technology,Accessories,3,"$1,856.20",0.15,576.43
NM202405917813,18-May-2024,20-May-2024,CU0173,PR515,West ,furniture,Bookcases,2,$915.70,0.2,282.14
NM202405335489,29-May-2024,02-Jun-2024,CU0196,PR504,East,TECHNOLOGY,Accessories,5,"$3,275.64",0.1,1142.69
NM202405574478,07-May-2024,08-May-2024,CU0046,PR501, South,Technology,Phones,1,"$1,040.06",0.0,326.65
NM202405520883,25-May-2024,25-May-2024,CU0142,PR507,Central ,technology,Machines,8,$239.06,0.3,80.26
NM202405215548,04-May-2024,07-May-2024,CU0168,PR507,CENTRAL,Technology,Machines,8,$273.22,0.2,114.42
NM202405133899,22-May-2024,27-May-2024,CU0055,PR515,WEST,FURNITURE,Bookcases,6,"$2,918.78",0.15,1018.1
NM202405426473,2024-05-23,2024-05-24,CU0177,PR518,West ,Office Supplies,Paper,5,$338.25,0.0,
NM202405417789,07-May-2024,10-May-2024,CU0186,PR503,east,Technology,Phones,5,$774.45,0.0,284.0
NM202405603966,04-May-2024,04-May-2024,CU0212,PR508,East,Technology,Machines,3,$550.68,0.2,195.96
NM202405793095,25-May-2024,27-May-2024,CU0120,PR512,East ,Furniture,Tables,2,"$1,184.82",0.15,169.7
NM202405998306,05-May-2024,06-May-2024,CU0221,PR516,South,OFFICE SUPPLIES,Binders,2,$17.35,0.1,7.59
NM202405465567,06-May-2024,06-May-2024,CU0060,PR523, South,Office Supplies,Art,2,$102.06,0.0,24.76
NM202405932743,22-May-2024,22-May-2024,CU0102,PR519,WEST,OFFICE SUPPLIES,Paper,6,$60.80,0.1,17.66
NM202405753571,10-May-2024,15-May-2024,CU0109,PR513,central,Furniture,Tables,8,"$2,032.32",0.0,464.08
NM202405219074,17-May-2024,18-May-2024,CU0091,PR517, West,office supplies,Binders,2,$141.50,0.2,
NM202405531733,16-May-2024,23-May-2024,CU0166,PR514, Central,furniture,Bookcases,8,"$1,801.80",0.15,521.56
NM202405541109,07-May-2024,09-May-2024,CU0165,PR518,WEST,Office Supplies,Paper,1,$67.65,0.0,33.65
NM202405384024,11-May-2024,17-May-2024,CU0156,PR512,east,Furniture,Tables,7,"$2,927.19",0.4,-625.73
NM202405103302,15-May-2024,19-May-2024,CU0078,PR524,SOUTH,Office Supplies,Art,2,$143.67,0.15,11.79
NM202405635807,13-May-2024,14-May-2024,CU0135,PR506,East ,technology,Accessories,8,"$5,230.40",0.0,2604.16
NM202405188848,07-May-2024,11-May-2024,CU0132,PR516,Central,OFFICE SUPPLIES,Binders,8,$77.12,0.0,38.08
NM202405776622,28-May-2024,03-Jun-2024,CU0107,PR510,South ,Furniture,Chairs,5,"$1,031.22",0.15,197.17
NM202405199564,12-May-2024,12-May-2024,CU0148,PR506,South ,Technology,Accessories,1,$653.80,0.0,325.52
NM202405528786,10-May-2024,10-May-2024,CU0192,PR511,Central ,FURNITURE,Chairs,6,$605.93,,229.91
NM202405879973,18-May-2024,20-May-2024,CU0044,PR514,CENTRAL,FURNITURE,Bookcases,5,"$1,324.85",0.0,524.7
NM202405155602,06-May-2024,12-May-2024,CU0235,PR502,East,TECHNOLOGY,Phones,8,"$1,776.32",0.3,476.8
NM202405296165,04-May-2024,07-May-2024,CU0092,PR507,South ,technology,Machines,5,$213.45,0.0,114.2
NM202405817766,31-May-2024,06-Jun-2024,CU0127,PR506,South,Technology,Accessories,8,"$5,230.40",0.0,2604.16
NM202405708128,27-May-2024,29-May-2024,CU0153,PR509,South,Technology,Machines,4,"$2,649.88",0.0,1305.04
NM202405418432,01-May-2024,01-May-2024,CU0176,PR515, East,FURNITURE,Bookcases,7,"$4,006.17",,1788.71
NM202405313391,10-May-2024,14-May-2024,CU0021,PR515,south,Furniture,Bookcases,7,"$4,006.17",0.0,1788.71
NM202405595056,11-May-2024,13-May-2024,CU0141,PR503,South,TECHNOLOGY,Phones,6,$929.34,0.0,340.8
NM202405634818,11-May-2024,14-May-2024,CU0002,PR520, West,Office Supplies,Paper,5,$49.50,0.0,23.45
NM202405484291,03-May-2024,09-May-2024,CU0148,PR513, South,furniture,Tables,5,"$1,270.20",0.0,290.05
NM202405673618,05-May-2024,12-May-2024,CU0152,PR509,East ,Technology,Machines,5,"$2,981.12",0.1,1300.07
NM202405373527,2024-05-06,2024-05-10,CU0030,PR502,WEST,technology,Phones,1,$253.76,0.2,91.32
NM202405418973,19-May-2024,21-May-2024,CU0211,PR519,central,office supplies,Paper,8,$63.06,0.3,5.54
NM202405106591,05-May-2024,12-May-2024,CU0024,PR508, East,TECHNOLOGY,Machines,6,"$1,376.70",0.0,667.26
NM202405380350,21-May-2024,25-May-2024,CU0007,PR519,east,Office Supplies,Paper,4,$27.02,0.4,-1.74
NM202405739096,24-May-2024,27-May-2024,CU0036,PR520,Central,Office Supplies,Paper,3,$26.73,0.1,
NM202405191017,27-May-2024,30-May-2024,CU0010,PR510,EAST,Furniture,Chairs,1,$218.38,,51.57
NM202405341366,27-May-2024,30-May-2024,CU0097,PR510, Central,furniture,Chairs,7,$679.39,0.6,-488.28
NM202405545136,27-May-2024,01-Jun-2024,CU0229,PR515,Central,Furniture,Bookcases,7,"$3,605.55",0.1,1388.09
NM202405559695,31-May-2024,03-Jun-2024,CU0036,PR521,CENTRAL,office supplies,Storage,6,$298.80,0.0,70.92
NM202405550943,24-May-2024,30-May-2024,CU0194,PR517,West,Office Supplies,Binders,2,$106.13,0.4,10.41
NM202405404377,02-May-2024,05-May-2024,CU0185,PR518, East,Office Supplies,Paper,3,$81.18,0.6,-20.82
NM202405190999,26-May-2024,30-May-2024,CU0221,PR504, South,Technology,Accessories,4,"$2,620.51",,914.15
NM202405872741,10-May-2024,10-May-2024,CU0152,PR510,East ,Furniture,Chairs,8,"$1,941.12",0.0,606.64
NM202405887950,05-May-2024,11-May-2024,CU0158,PR522, South,Office Supplies,Storage,4,$133.41,0.2,45.33
NM202405179526,27-May-2024,30-May-2024,CU0046,PR502, South,Technology,Phones,4,$888.16,,238.4
NM202405604809,31-May-2024,31-May-2024,CU0049,PR524,Central ,Office Supplies,Art,8,$608.47,0.1,80.95
NM202405686487,09-May-2024,16-May-2024,CU0179,PR521,SOUTH,Office Supplies,Storage,4,$179.28,0.1,27.36
NM202405475047,07-May-2024,12-May-2024,CU0001,PR519,South ,office supplies,Paper,5,$45.04,0.2,9.09
NM202405789511,31-May-2024,02-Jun-2024,CU0026,PR508,south,TECHNOLOGY,Machines,7,"$1,606.15",0.0,778.47
NM202405861817,24-May-2024,30-May-2024,CU0158,PR510, South,Furniture,Chairs,2,$339.70,0.3,6.08
NM202405700925,03-May-2024,06-May-2024,CU0063,PR510,Central ,Furniture,Chairs,2,$485.28,0.0,151.66
NM202405372443,07-May-2024,11-May-2024,CU0007,PR516,EAST,OFFICE SUPPLIES,Binders,5,$48.20,0.0,23.8
NM202405270535,22-May-2024,29-May-2024,CU0145,PR515,South,FURNITURE,Bookcases,5,"$2,861.55",0.0,1277.65
NM202405874733,28-May-2024,03-Jun-2024,CU0151,PR503,Central ,technology,Phones,5,$542.11,0.3,51.66
NM202405571068,2024-05-13,2024-05-15,CU0208,PR517, West,OFFICE SUPPLIES,Binders,7,$247.63,0.6,-87.39
NM202405949961,10-May-2024,11-May-2024,CU0157,PR506,South,Technology,Accessories,2,"$1,307.60",0.0,651.04
NM202405322351,2024-05-13,2024-05-13,CU0235,PR502, East,TECHNOLOGY,Phones,2,$634.40,0.0,309.52
NM202405720492,23-May-2024,23-May-2024,CU0030,PR519,West,office supplies,Paper,2,$22.52,0.0,
NM202405789532,2024-05-17,2024-05-24,CU0008,PR506, South,Technology,Accessories,4,"$1,046.08",0.6,-267.04
NM202405101186,21-May-2024,28-May-2024,CU0080,PR520,SOUTH,Office Supplies,Paper,3,$26.73,0.1,11.1
NM202405860304,31-May-2024,02-Jun-2024,CU0190,PR523,East ,Office Supplies,Art,8,$347.00,0.15,37.8
NM202405778721,28-May-2024,29-May-2024,CU0073,PR514,West,furniture,Bookcases,1,$185.48,0.3,25.45
NM202405828287,24-May-2024,25-May-2024,CU0185,PR513,East ,FURNITURE,Tables,4,"$1,016.16",0.0,232.04
NM202405591234,06-May-2024,13-May-2024,CU0089,PR522,West ,Office Supplies,Storage,1,$33.35,0.2,11.33
NM202405750801,20-May-2024,21-May-2024,CU0029,PR512, West,FURNITURE,Tables,7,"$3,415.06",0.3,-137.86
NM202405577430,25-May-2024,25-May-2024,CU0048,PR506,WEST,Technology,Accessories,6,"$2,745.96",0.3,776.28
NM202405133503,10-May-2024,16-May-2024,CU0116,PR506,EAST,Technology,Accessories,1,$653.80,0.0,325.52
NM202405853266,"May 29, 2024","Jun 05, 2024",CU0066,PR518,west,office supplies,Paper,7,$331.49,0.3,93.49
NM202405494375,02-May-2024,03-May-2024,CU0234,PR515,West ,FURNITURE,Bookcases,6,"$3,090.47",0.1,1189.79
NM202405243775,21-May-2024,25-May-2024,CU0126,PR512,South ,furniture,Tables,7,"$4,878.65",0.0,1325.73
NM202405209519,19-May-2024,21-May-2024,CU0158,PR511,South ,Furniture,Chairs,8,$950.48,0.0,449.12
NM202405154524,22-May-2024,23-May-2024,CU0022,PR501,Central,TECHNOLOGY,Phones,5,"$4,420.25",0.15,853.2
NM202405306483,17-May-2024,22-May-2024,CU0156,PR516,east,office supplies,Binders,6,$40.49,0.3,11.21
NM202405383843,16-May-2024,19-May-2024,CU0227,PR515, West,FURNITURE,Bookcases,3,"$1,545.24",0.1,594.9
NM202405316875,15-May-2024,21-May-2024,CU0089,PR509, West,TECHNOLOGY,Machines,7,"$1,854.92",0.6,-498.55
NM202405953042,10-May-2024,12-May-2024,CU0230,PR507, Central,technology,Machines,8,$307.37,0.1,148.57
NM202405567135,2024-05-01,2024-05-05,CU0020,PR509,Central ,TECHNOLOGY,Machines,1,$529.98,0.2,193.77
NM202405747272,06-May-2024,06-May-2024,CU0135,PR523,EAST,OFFICE SUPPLIES,Art,6,$306.18,0.0,74.28
NM202406906727,"Jun 25, 2024","Jun 28, 2024",CU0118,PR512,SOUTH,Furniture,Tables,7,"$1,951.46",0.6,-1601.46
NM202406130571,"Jun 24, 2024","Jun 25, 2024",CU0161,PR507,Central ,TECHNOLOGY,Machines,7,$298.83,0.0,159.88
NM202406521980,09-Jun-2024,11-Jun-2024,CU0140,PR508,East ,Technology,Machines,8,"$1,560.26",0.15,614.34
NM202406886311,"Jun 07, 2024","Jun 11, 2024",CU0068,PR502,West ,TECHNOLOGY,Phones,1,$317.20,0.0,154.76
NM202406392198,"Jun 12, 2024","Jun 14, 2024",CU0231,PR509,west,Technology,Machines,7,"$3,709.83",0.2,1356.36
NM202406303184,"Jun 27, 2024","Jul 01, 2024",CU0031,PR518,SOUTH,Office Supplies,Paper,7,$426.20,0.1,188.2
NM202406665635,"Jun 25, 2024","Jun 29, 2024",CU0069,PR515,East,FURNITURE,Bookcases,2,"$1,144.62",0.0,511.06
NM202406645838,"Jun 14, 2024","Jun 19, 2024",CU0012,PR523,central,Office Supplies,Art,7,$250.05,0.3,-20.5
NM202406974585,"Jun 21, 2024","Jun 26, 2024",CU0103,PR502,South ,Technology,Phones,2,$380.64,0.4,55.76
NM202406166102,"Jun 18, 2024","Jun 23, 2024",CU0148,PR502,South ,Technology,Phones,8,"$2,283.84",0.1,984.32
NM202406136560,"Jun 17, 2024","Jun 19, 2024",CU0021,PR514,SOUTH,Furniture,Bookcases,8,"$2,119.76",0.0,839.52
NM202406754133,"Jun 13, 2024","Jun 13, 2024",CU0011,PR522,West,Office Supplies,Storage,1,$33.35,0.2,11.33
NM202406113074,"Jun 13, 2024","Jun 16, 2024",CU0080,PR515,South,FURNITURE,Bookcases,2,$801.23,,167.67
NM202406421581,"Jun 29, 2024","Jul 01, 2024",CU0207,PR522,CENTRAL,office supplies,Storage,6,$250.14,0.0,118.02
NM202406121377,"Jun 10, 2024","Jun 15, 2024",CU0172,PR501,Central,Technology,Phones,8,"$8,320.48",0.0,2613.2
